"term","label"
"http://purl.obolibrary.org/obo/HP_0012043","Pendular nystagmus"
"http://purl.obolibrary.org/obo/HP_0012044","Seesaw nystagmus"
"http://purl.obolibrary.org/obo/HP_0012045","Retinal flecks"
"http://purl.obolibrary.org/obo/HP_0012046","Areflexia of upper limbs"
"http://purl.obolibrary.org/obo/HP_0012047","Hemeralopia"
"http://purl.obolibrary.org/obo/HP_0012048","Oromandibular dystonia"
"http://purl.obolibrary.org/obo/HP_0012049","Laryngeal dystonia"
"http://purl.obolibrary.org/obo/HP_0012050","Anasarca"
"http://purl.obolibrary.org/obo/HP_0012051","Reactive hypoglycemia"
"http://purl.obolibrary.org/obo/HP_0012052","Low serum calcitriol"
"http://purl.obolibrary.org/obo/HP_0012053","Decreased circulating calcifediol concentration"
"http://purl.obolibrary.org/obo/HP_0012054","Choroidal melanoma"
"http://purl.obolibrary.org/obo/HP_0012055","Ciliary body melanoma"
"http://purl.obolibrary.org/obo/HP_0012056","Cutaneous melanoma"
"http://purl.obolibrary.org/obo/HP_0012057","Superficial spreading melanoma"
"http://purl.obolibrary.org/obo/HP_0012058","Nodular melanoma"
"http://purl.obolibrary.org/obo/HP_0012059","Lentigo maligna melanoma"
"http://purl.obolibrary.org/obo/HP_0012060","Acral lentiginous melanoma"
"http://purl.obolibrary.org/obo/HP_0012061","Urinary excretion of sialylated oligosaccharides"
"http://purl.obolibrary.org/obo/HP_0012062","Bone cyst"
"http://purl.obolibrary.org/obo/HP_0012063","Aneurysmal bone cyst"
"http://purl.obolibrary.org/obo/HP_0012064","Unicameral bone cyst"
"http://purl.obolibrary.org/obo/HP_0012065","Multiple bony cystic lesions"
"http://purl.obolibrary.org/obo/HP_0012066","Increased urinary disaccharide excretion"
"http://purl.obolibrary.org/obo/HP_0012067","Glycopeptiduria"
"http://purl.obolibrary.org/obo/HP_0012068","Aspartylglucosaminuria"
"http://purl.obolibrary.org/obo/HP_0012069","Keratan sulfate excretion in urine"
"http://purl.obolibrary.org/obo/HP_0012070","Chondroitin sulfate excretion in urine"
"http://purl.obolibrary.org/obo/HP_0012071","Abnormal circulating acylcarnitine concentration"
"http://purl.obolibrary.org/obo/HP_0012072","Aciduria"
"http://purl.obolibrary.org/obo/HP_0012073","Abnormal urinary acylglycine profile"
"http://purl.obolibrary.org/obo/HP_0012074","Tonic pupil"
"http://purl.obolibrary.org/obo/HP_0012075","Personality disorder"
"http://purl.obolibrary.org/obo/HP_0012076","Borderline personality disorder"
"http://purl.obolibrary.org/obo/HP_0012077","Histrionic personality disorder"
"http://purl.obolibrary.org/obo/HP_0012078","Motor conduction block"
"http://purl.obolibrary.org/obo/HP_0012079","Abnormality of central motor conduction"
"http://purl.obolibrary.org/obo/HP_0012080","Cerebellar granular layer atrophy"
"http://purl.obolibrary.org/obo/HP_0012081","Enlarged cerebellum"
"http://purl.obolibrary.org/obo/HP_0012082","Cerebellar Purkinje layer atrophy"
"http://purl.obolibrary.org/obo/HP_0012083","Ubiquitin-positive cerebral inclusion bodies"
"http://purl.obolibrary.org/obo/HP_0012084","Abnormality of skeletal muscle fiber size"
"http://purl.obolibrary.org/obo/HP_0012085","Pyuria"
"http://purl.obolibrary.org/obo/HP_0012086","Abnormal urinary color"
"http://purl.obolibrary.org/obo/HP_0012087","Abnormal mitochondrial shape"
"http://purl.obolibrary.org/obo/HP_0012088","Abnormal urinary odor"
"http://purl.obolibrary.org/obo/HP_0012089","Arteritis"
"http://purl.obolibrary.org/obo/HP_0012090","Abnormal pancreas morphology"
"http://purl.obolibrary.org/obo/HP_0012091","Abnormality of pancreas physiology"
"http://purl.obolibrary.org/obo/HP_0012092","Abnormality of exocrine pancreas physiology"
"http://purl.obolibrary.org/obo/HP_0012093","Abnormality of endocrine pancreas physiology"
"http://purl.obolibrary.org/obo/HP_0012094","Abnormal pancreas size"
"http://purl.obolibrary.org/obo/HP_0012095","Multiple joint dislocation"
"http://purl.obolibrary.org/obo/HP_0012096","Intracranial epidermoid cyst"
"http://purl.obolibrary.org/obo/HP_0012097","Intracranial dermoid cyst"
"http://purl.obolibrary.org/obo/HP_0012098","Edema of the dorsum of feet"
"http://purl.obolibrary.org/obo/HP_0012099","Abnormality of circulating catecholamine level"
"http://purl.obolibrary.org/obo/HP_0012100","Abnormal circulating creatinine concentration"
"http://purl.obolibrary.org/obo/HP_0012101","Decreased serum creatinine"
"http://purl.obolibrary.org/obo/HP_0012102","Abnormal mitochondrial number"
"http://purl.obolibrary.org/obo/HP_0012103","Abnormality of the mitochondrion"
"http://purl.obolibrary.org/obo/HP_0012104","Parietal cortical atrophy"
"http://purl.obolibrary.org/obo/HP_0012105","Occipital cortical atrophy"
"http://purl.obolibrary.org/obo/HP_0012106","Rhizomelic leg shortening"
"http://purl.obolibrary.org/obo/HP_0012107","Increased fibular diameter"
"http://purl.obolibrary.org/obo/HP_0012108","Open angle glaucoma"
"http://purl.obolibrary.org/obo/HP_0012109","Angle closure glaucoma"
"http://purl.obolibrary.org/obo/HP_0012110","Hypoplasia of the pons"
"http://purl.obolibrary.org/obo/HP_0012111","Abnormality of circulating glucocorticoid level"
"http://purl.obolibrary.org/obo/HP_0012112","Abnormal circulating corticosterone level"
"http://purl.obolibrary.org/obo/HP_0012113","Abnormal circulating creatine concentration"
"http://purl.obolibrary.org/obo/HP_0012114","Endometrial carcinoma"
"http://purl.obolibrary.org/obo/HP_0012115","Hepatitis"
"http://purl.obolibrary.org/obo/HP_0012116","Abnormal circulating albumin concentration"
"http://purl.obolibrary.org/obo/HP_0012117","Hyperalbuminemia"
"http://purl.obolibrary.org/obo/HP_0012118","Laryngeal carcinoma"
"http://purl.obolibrary.org/obo/HP_0012119","Methemoglobinemia"
"http://purl.obolibrary.org/obo/HP_0012120","Methylmalonic aciduria"
"http://purl.obolibrary.org/obo/HP_0012121","Panuveitis"
"http://purl.obolibrary.org/obo/HP_0012122","Anterior uveitis"
"http://purl.obolibrary.org/obo/HP_0012123","Posterior uveitis"
"http://purl.obolibrary.org/obo/HP_0012124","Intermediate uveitis"
"http://purl.obolibrary.org/obo/HP_0012125","Prostate cancer"
"http://purl.obolibrary.org/obo/HP_0012126","Stomach cancer"
"http://purl.obolibrary.org/obo/HP_0012127","Uraciluria"
"http://purl.obolibrary.org/obo/HP_0012128","Basal ganglia necrosis"
"http://purl.obolibrary.org/obo/HP_0012129","Abnormality of bone marrow stromal cells"
"http://purl.obolibrary.org/obo/HP_0012130","Abnormal erythroid lineage cell morphology"
"http://purl.obolibrary.org/obo/HP_0012131","Abnormal number of erythroid precursors"
"http://purl.obolibrary.org/obo/HP_0012132","Erythroid hyperplasia"
"http://purl.obolibrary.org/obo/HP_0012133","Erythroid hypoplasia"
"http://purl.obolibrary.org/obo/HP_0012134","Dysplastic erythropoesis"
"http://purl.obolibrary.org/obo/HP_0012135","Abnormal granulocytopoietic cell morphology"
"http://purl.obolibrary.org/obo/HP_0012136","Dysplastic granulopoesis"
"http://purl.obolibrary.org/obo/HP_0012137","Abnormal number of granulocyte precursors"
"http://purl.obolibrary.org/obo/HP_0012138","Granulocytic hyperplasia"
"http://purl.obolibrary.org/obo/HP_0012139","Granulocytic hypoplasia"
"http://purl.obolibrary.org/obo/HP_0012142","Pancreatic squamous cell carcinoma"
"http://purl.obolibrary.org/obo/HP_0012143","Abnormal megakaryocyte morphology"
"http://purl.obolibrary.org/obo/HP_0012144","Abnormal monocyte morphology"
"http://purl.obolibrary.org/obo/HP_0012145","Abnormality of multiple cell lineages in the bone marrow"
"http://purl.obolibrary.org/obo/HP_0012146","Abnormality of von Willebrand factor"
"http://purl.obolibrary.org/obo/HP_0012147","Reduced quantity of Von Willebrand factor"
"http://purl.obolibrary.org/obo/HP_0012148","Multiple lineage myelodysplasia"
"http://purl.obolibrary.org/obo/HP_0012149","Bilineage myelodysplasia"
"http://purl.obolibrary.org/obo/HP_0012150","Single lineage myelodysplasia"
"http://purl.obolibrary.org/obo/HP_0012151","Hemothorax"
"http://purl.obolibrary.org/obo/HP_0012152","Foveoschisis"
"http://purl.obolibrary.org/obo/HP_0012153","Hypotriglyceridemia"
"http://purl.obolibrary.org/obo/HP_0012154","Anhedonia"
"http://purl.obolibrary.org/obo/HP_0012155","Decreased corneal sensation"
"http://purl.obolibrary.org/obo/HP_0012156","Hemophagocytosis"
"http://purl.obolibrary.org/obo/HP_0012157","Subcortical cerebral atrophy"
"http://purl.obolibrary.org/obo/HP_0012158","Carotid artery dissection"
"http://purl.obolibrary.org/obo/HP_0012159","Internal carotid artery dissection"
"http://purl.obolibrary.org/obo/HP_0012160","Intracranial internal carotid artery dissection"
"http://purl.obolibrary.org/obo/HP_0012161","External carotid artery dissection"
"http://purl.obolibrary.org/obo/HP_0012162","Common carotid artery dissection"
"http://purl.obolibrary.org/obo/HP_0012163","Carotid artery dilatation"
"http://purl.obolibrary.org/obo/HP_0012164","Asterixis"
"http://purl.obolibrary.org/obo/HP_0012165","Oligodactyly"
"http://purl.obolibrary.org/obo/HP_0012166","Skin-picking"
"http://purl.obolibrary.org/obo/HP_0012167","Hair-pulling"
"http://purl.obolibrary.org/obo/HP_0012168","Head-banging"
"http://purl.obolibrary.org/obo/HP_0012169","Self-biting"
"http://purl.obolibrary.org/obo/HP_0012170","Nail-biting"
"http://purl.obolibrary.org/obo/HP_0012171","Stereotypical hand wringing"
"http://purl.obolibrary.org/obo/HP_0012172","Stereotypical body rocking"
"http://purl.obolibrary.org/obo/HP_0012173","Orthostatic tachycardia"
"http://purl.obolibrary.org/obo/HP_0012174","Glioblastoma multiforme"
"http://purl.obolibrary.org/obo/HP_0012175","Resistance to activated protein C"
"http://purl.obolibrary.org/obo/HP_0012176","Abnormal natural killer cell morphology"
"http://purl.obolibrary.org/obo/HP_0012177","Abnormal natural killer cell physiology"
"http://purl.obolibrary.org/obo/HP_0012178","Reduced natural killer cell activity"
"http://purl.obolibrary.org/obo/HP_0012179","Craniofacial dystonia"
"http://purl.obolibrary.org/obo/HP_0012180","Cystic medial necrosis"
"http://purl.obolibrary.org/obo/HP_0012181","Entrapment neuropathy"
"http://purl.obolibrary.org/obo/HP_0012182","Oropharyngeal squamous cell carcinoma"
"http://purl.obolibrary.org/obo/HP_0012183","Hyperplastic colonic polyposis"
"http://purl.obolibrary.org/obo/HP_0012184","Increased HDL cholesterol concentration"
"http://purl.obolibrary.org/obo/HP_0012185","Constrictive median neuropathy"
"http://purl.obolibrary.org/obo/HP_0012186","Entrapment neuropathy of the ulnar nerve at elbow"
"http://purl.obolibrary.org/obo/HP_0012187","Increased erythrocyte protoporphyrin concentration"
"http://purl.obolibrary.org/obo/HP_0012189","Hodgkin lymphoma"
"http://purl.obolibrary.org/obo/HP_0012190","T-cell lymphoma"
"http://purl.obolibrary.org/obo/HP_0012191","B-cell lymphoma"
"http://purl.obolibrary.org/obo/HP_0012192","Cutaneous T-cell lymphoma"
"http://purl.obolibrary.org/obo/HP_0012193","Anaplastic large-cell lymphoma"
"http://purl.obolibrary.org/obo/HP_0012194","Episodic hemiplegia"
"http://purl.obolibrary.org/obo/HP_0012195","Irregular respiration"
"http://purl.obolibrary.org/obo/HP_0012196","Cheyne-Stokes respiration"
"http://purl.obolibrary.org/obo/HP_0012197","Insulinoma"
"http://purl.obolibrary.org/obo/HP_0012198","Juvenile colonic polyposis"
"http://purl.obolibrary.org/obo/HP_0012199","Cluster headache"
"http://purl.obolibrary.org/obo/HP_0012200","Abnormality of prothrombin"
"http://purl.obolibrary.org/obo/HP_0012202","Increased serum bile acid concentration"
"http://purl.obolibrary.org/obo/HP_0012203","Onychomycosis"
"http://purl.obolibrary.org/obo/HP_0012204","Recurrent vulvovaginal candidiasis"
"http://purl.obolibrary.org/obo/HP_0012205","Globozoospermia"
"http://purl.obolibrary.org/obo/HP_0012206","Abnormal sperm motility"
"http://purl.obolibrary.org/obo/HP_0012207","Reduced sperm motility"
"http://purl.obolibrary.org/obo/HP_0012208","Immotile sperm"
"http://purl.obolibrary.org/obo/HP_0012209","Juvenile myelomonocytic leukemia"
"http://purl.obolibrary.org/obo/HP_0012210","Abnormal renal morphology"
"http://purl.obolibrary.org/obo/HP_0012211","Abnormal renal physiology"
"http://purl.obolibrary.org/obo/HP_0012212","Abnormal glomerular filtration rate"
"http://purl.obolibrary.org/obo/HP_0012213","Decreased glomerular filtration rate"
"http://purl.obolibrary.org/obo/HP_0012214","Increased glomerular filtration rate"
"http://purl.obolibrary.org/obo/HP_0012215","Testicular microlithiasis"
"http://purl.obolibrary.org/obo/HP_0012216","Entrapment neuropathy of suprascapular nerve"
"http://purl.obolibrary.org/obo/HP_0012217","Increased urinary porphobilinogen"
"http://purl.obolibrary.org/obo/HP_0012218","Alveolar soft part sarcoma"
"http://purl.obolibrary.org/obo/HP_0012219","Erythema nodosum"
"http://purl.obolibrary.org/obo/HP_0012220","Non-caseating epithelioid cell granulomatosis"
"http://purl.obolibrary.org/obo/HP_0012221","Pretibial blistering"
"http://purl.obolibrary.org/obo/HP_0012222","Arachnoid hemangiomatosis"
"http://purl.obolibrary.org/obo/HP_0012223","Splenic rupture"
"http://purl.obolibrary.org/obo/HP_0012224","Circulating immune complexes"
"http://purl.obolibrary.org/obo/HP_0012225","Oligodontia of primary teeth"
"http://purl.obolibrary.org/obo/HP_0012226","Ovarian teratoma"
"http://purl.obolibrary.org/obo/HP_0012227","Urethral stricture"
"http://purl.obolibrary.org/obo/HP_0012228","Tension-type headache"
"http://purl.obolibrary.org/obo/HP_0012229","CSF pleocytosis"
"http://purl.obolibrary.org/obo/HP_0012230","Rhegmatogenous retinal detachment"
"http://purl.obolibrary.org/obo/HP_0012231","Exudative retinal detachment"
"http://purl.obolibrary.org/obo/HP_0012232","Shortened QT interval"
"http://purl.obolibrary.org/obo/HP_0012233","Intramuscular hematoma"
"http://purl.obolibrary.org/obo/HP_0012234","Agranulocytosis"
"http://purl.obolibrary.org/obo/HP_0012235","Drug-induced agranulocytosis"
"http://purl.obolibrary.org/obo/HP_0012236","Elevated sweat chloride"
"http://purl.obolibrary.org/obo/HP_0012237","Urocanic aciduria"
"http://purl.obolibrary.org/obo/HP_0012238","Increased circulating chylomicron concentration"
"http://purl.obolibrary.org/obo/HP_0012239","Atransferrinemia"
"http://purl.obolibrary.org/obo/HP_0012240","Increased intramyocellular lipid droplets"
"http://purl.obolibrary.org/obo/HP_0012241","Levator palpebrae superioris atrophy"
"http://purl.obolibrary.org/obo/HP_0012242","Superior rectus atrophy"
"http://purl.obolibrary.org/obo/HP_0012243","Abnormal reproductive system morphology"
"http://purl.obolibrary.org/obo/HP_0012244","Abnormal sex determination"
"http://purl.obolibrary.org/obo/HP_0012245","Sex reversal"
"http://purl.obolibrary.org/obo/HP_0012246","Oculomotor nerve palsy"
"http://purl.obolibrary.org/obo/HP_0012247","Specific anosmia"
"http://purl.obolibrary.org/obo/HP_0012248","Prolonged PR interval"
"http://purl.obolibrary.org/obo/HP_0012249","Abnormal ST segment"
"http://purl.obolibrary.org/obo/HP_0012250","ST segment depression"
"http://purl.obolibrary.org/obo/HP_0012251","ST segment elevation"
"http://purl.obolibrary.org/obo/HP_0012252","Abnormal respiratory system morphology"
"http://purl.obolibrary.org/obo/HP_0012253","Abnormal respiratory epithelium morphology"
"http://purl.obolibrary.org/obo/HP_0012254","Ewing sarcoma"
"http://purl.obolibrary.org/obo/HP_0012255","Dynein arm defect of respiratory motile cilia"
"http://purl.obolibrary.org/obo/HP_0012256","Absent outer dynein arms"
"http://purl.obolibrary.org/obo/HP_0012257","Absent inner dynein arms"
"http://purl.obolibrary.org/obo/HP_0012258","Abnormal axonemal organization of respiratory motile cilia"
"http://purl.obolibrary.org/obo/HP_0012259","Absent inner and outer dynein arms"
"http://purl.obolibrary.org/obo/HP_0012260","Abnormal central microtubular pair morphology of respiratory motile cilia"
"http://purl.obolibrary.org/obo/HP_0012261","Abnormal respiratory motile cilium physiology"
"http://purl.obolibrary.org/obo/HP_0012262","Abnormal ciliary motility"
"http://purl.obolibrary.org/obo/HP_0012263","Immotile cilia"
"http://purl.obolibrary.org/obo/HP_0012264","Absent central microtubular pair morphology of respiratory motile cilia"
"http://purl.obolibrary.org/obo/HP_0012265","Ciliary dyskinesia"
"http://purl.obolibrary.org/obo/HP_0012266","T-wave alternans"
"http://purl.obolibrary.org/obo/HP_0012267","Absent respiratory ciliary axoneme radial spokes"
"http://purl.obolibrary.org/obo/HP_0012268","Myxoid liposarcoma"
"http://purl.obolibrary.org/obo/HP_0012269","Abnormal muscle glycogen content"
"http://purl.obolibrary.org/obo/HP_0012270","Decreased muscle glycogen content"
"http://purl.obolibrary.org/obo/HP_0012271","Episodic upper airway obstruction"
"http://purl.obolibrary.org/obo/HP_0012272","J wave"
"http://purl.obolibrary.org/obo/HP_0012273","Increased carotid artery intimal medial thickness"
"http://purl.obolibrary.org/obo/HP_0012276","Digital flexor tenosynovitis"
"http://purl.obolibrary.org/obo/HP_0012277","Hypoglycinemia"
"http://purl.obolibrary.org/obo/HP_0012278","Abnormal circulating serine concentration"
"http://purl.obolibrary.org/obo/HP_0012279","Hyposerinemia"
"http://purl.obolibrary.org/obo/HP_0012280","Hepatic amyloidosis"
"http://purl.obolibrary.org/obo/HP_0012281","Chylous ascites"
"http://purl.obolibrary.org/obo/HP_0012282","Morbilliform rash"
